,Accuracy,Balanced Accuracy,F1 Score,Specificity,Parity Score Gender,Parity Score Race,Intersectional Parity Score,AUC_Gender,KL Divergence_Gender,Model
417,0.91,0.8965297965116279,0.9264305177111717,0.8046875,0.9873056879426306,0.7987109616757563,0.6859856836099749,0.5100886374771725,0.00035307140178104414,NB
418,0.5733333333333334,0.5,0.728813559322034,0.0,1.0,1.0,1.0,0.527237094116075,0.0,FRFC05
419,1.0,1.0,1.0,1.0,0.97309696672754,0.8463515458139644,0.7428111560200941,0.51345151663623,0.0014843444248910688,Dataset
420,0.18333333333333332,0.20220588235294118,0.0,0.40441176470588236,0.9975723790685129,0.8401505306880824,0.6849439876826222,0.5370886531199425,1.4968866692852655e-05,FairBN
421,0.6666666666666666,0.6605989956958394,0.7041420118343195,0.5955882352941176,0.9498291674159324,0.8154974031102574,0.6231720201650766,0.5087664089192592,0.005135030543028336,LabelBN
422,0.8066666666666666,0.7867647058823529,0.8497409326424871,0.5735294117647058,0.9708685488221542,0.8015698381780516,0.644458611593084,0.5094632260384824,0.0021722836806827017,NBSens
423,0.8033333333333333,0.7830882352941176,0.8475452196382429,0.5661764705882353,0.9918180183420249,0.8299044366732763,0.6546978769125822,0.525355151951088,0.00017465077317244636,NB
424,0.5466666666666666,0.5,0.7068965517241379,0.0,1.0,1.0,1.0,0.5146781154468621,0.0,FRFC05
425,1.0,1.0,1.0,1.0,0.9090091710124079,0.8673247307105656,0.6779940885041381,0.545495414493796,0.016892133568046155,Dataset
426,0.14666666666666667,0.176,0.0,0.352,0.9012516146274108,0.8888373888755982,0.4955287976443946,0.5182619927842858,0.02386354691832379,FairBN
427,0.76,0.744,0.8032786885245902,0.648,0.8524341900138079,0.7956896388805124,0.5190021176438255,0.5621798583582023,0.04600139001577799,LabelBN
428,0.8566666666666667,0.8280000000000001,0.8905852417302799,0.656,0.9343459088682018,0.8530587474906183,0.49651898982607534,0.5305554318293172,0.0105829108667874,NBSens
429,0.85,0.8200000000000001,0.8860759493670886,0.64,0.9483319228542157,0.8698878763267731,0.501139676118765,0.5176829539886865,0.006682791478457913,NB
430,0.5833333333333334,0.5,0.7368421052631579,0.0,1.0,1.0,1.0,0.5240746514631865,0.0,FRFC05
431,1.0,1.0,1.0,1.0,0.9788428132377177,0.8529369720259229,0.6090969059282472,0.5105785933811411,0.0009235449000069944,Dataset
432,0.09,0.09767682679753276,0.0353356890459364,0.16541353383458646,0.9526774595267746,0.7459581061443079,0.6238360403218763,0.5163004803415763,0.004758560166591069,FairBN
433,0.8766666666666667,0.8723830534419882,0.8914956011730205,0.8345864661654135,0.9375555950898417,0.7599128447429806,0.6285456833767487,0.5306884895925992,0.008065296180605343,LabelBN
434,0.8933333333333333,0.8858223402818424,0.9085714285714286,0.8195488721804511,0.9458281444582815,0.6992852842213124,0.6150115839816118,0.5124977761964064,0.0062225128587596115,NBSens
435,0.9033333333333333,0.8971005357705641,0.9164265129682997,0.8421052631578947,0.925280199252802,0.722534806545327,0.6272722728331203,0.5267968333036825,0.011768269422082464,NB
436,0.5566666666666666,0.5,0.715203426124197,0.0,1.0,1.0,1.0,0.5140322006760363,0.0,FRFC05
437,1.0,1.0,1.0,1.0,0.9029532111723892,0.6760050418682246,0.6211606587301721,0.5485233944138054,0.01927404065354736,Dataset
438,0.16333333333333333,0.17217864146906756,0.007905138339920948,0.3380281690140845,0.9097135740971357,0.8285335343348745,0.6916631490155558,0.5483232520903754,0.018411122870020807,FairBN
439,0.8066666666666666,0.7993403458727046,0.8361581920903955,0.6619718309859155,0.9281266678526953,0.8077172574336401,0.6807932788640121,0.5051592243373065,0.011235099094464587,LabelBN
440,0.84,0.8313424852914958,0.8674033149171272,0.6690140845070423,0.889521437466643,0.7876499324944355,0.6650049486501841,0.5682040562177548,0.027326054479354905,NBSens
441,0.8466666666666667,0.8383847388126225,0.8722222222222222,0.6830985915492958,0.902508450453656,0.8106010123755609,0.6936995583641121,0.5528598114214553,0.02112626041240634,NB
442,0.5266666666666666,0.5,0.6899563318777292,0.0,1.0,1.0,1.0,0.5139877246041629,0.0,FRFC05
443,1.0,1.0,1.0,1.0,0.9613947696139478,0.8178147993666195,0.6827508526486392,0.5193026151930261,0.0029863692039237347,Dataset
444,0.15666666666666668,0.18685714285714286,0.00784313725490196,0.368,0.9221685453569511,0.9362871603771387,0.8069335302716326,0.5039810341742709,0.01519310502310417,FairBN
445,0.6866666666666666,0.6799999999999999,0.7283236994219653,0.64,0.8344068706387546,0.8458701699113804,0.630895868255315,0.5848094471282876,0.05574065005099818,LabelBN
446,0.85,0.8211428571428572,0.8854961832061068,0.648,0.9098228663446055,0.8984399839246989,0.8067895978463817,0.5047414564322776,0.02005252305771299,NBSens
447,0.85,0.8211428571428572,0.8854961832061068,0.648,0.9098228663446055,0.8984399839246989,0.8067895978463817,0.5101091429593845,0.02005252305771299,NB
448,0.5833333333333334,0.5,0.7368421052631579,0.0,1.0,1.0,1.0,0.5373948828055108,0.0,FRFC05
449,1.0,1.0,1.0,1.0,0.9798711755233495,0.928895771587856,0.8247982198848259,0.5100644122383253,0.0008350604361503124,Dataset
450,0.10333333333333333,0.12015503875968993,0.0,0.24031007751937986,0.9652352652039858,0.8186474362854796,0.7130519803771547,0.5222976897984717,0.0027189274525111357,FairBN
451,0.7633333333333333,0.7628858969128247,0.7867867867867868,0.7596899224806202,0.9187631261450467,0.8004191514173603,0.6054422080523905,0.5647258590643014,0.013247800620306574,LabelBN
452,0.91,0.8963008295933632,0.9264305177111717,0.7984496124031008,0.9354752223066268,0.8307836094142811,0.7457357049578428,0.5382278028508869,0.009050048438541292,NBSens
453,0.9033333333333333,0.8885488916088671,0.921409214092141,0.7829457364341085,0.9498637115152598,0.8391950718473585,0.7512825878540168,0.5290897716609321,0.005527895131092593,NB
454,0.57,0.5,0.7261146496815287,0.0,1.0,1.0,1.0,0.5378703248581259,0.0,FRFC05
455,1.0,1.0,1.0,1.0,0.9969167523124358,0.822721151400618,0.7863142693539742,0.5015416238437821,1.938606816462426e-05,Dataset
456,0.20333333333333334,0.21631205673758866,0.0,0.4326241134751773,0.8948119094312712,0.8489319291979265,0.7344376989357985,0.5572740238901766,0.02753140806062332,FairBN
457,0.69,0.6846647932557206,0.7256637168141593,0.5957446808510638,0.815475129256552,0.8201358598698685,0.6273713822768316,0.6379702264218221,0.07024945912900007,LabelBN
458,0.82,0.8085106382978724,0.8548387096774194,0.6170212765957447,0.8772508468532716,0.8702451446649274,0.775193168156952,0.5746345159564984,0.03565204932752303,NBSens
459,0.82,0.8085106382978724,0.8548387096774194,0.6170212765957447,0.8772508468532716,0.8702451446649274,0.775193168156952,0.5624220003565699,0.03565204932752303,NB
460,0.53,0.5,0.6928104575163399,0.0,1.0,1.0,1.0,0.5986138349081833,0.0,FRFC05
461,1.0,1.0,1.0,1.0,0.9232483508646818,0.8639856652074239,0.7618489142082758,0.5383758245676591,0.011814789271310383,Dataset
462,0.16333333333333333,0.17431561996779388,0.045627376425855515,0.3115942028985507,0.9570579561195764,0.8865460262810207,0.6805720186086466,0.5289110326645516,0.004080584038996221,FairBN
463,0.8133333333333334,0.8040794417606012,0.8418079096045198,0.6884057971014492,0.9737253675320613,0.9042691127030283,0.6958064370521668,0.5043120782876804,0.0014890137885708934,LabelBN
464,0.85,0.8385668276972624,0.8760330578512396,0.6956521739130435,0.931230171142589,0.8292111375854848,0.6502844770012061,0.5468743018007953,0.010496783247274002,NBSens
465,0.8566666666666667,0.8458132045088567,0.8808864265927979,0.7101449275362319,0.9838688055766567,0.8452576481336229,0.6820485893820847,0.528687608919076,0.0005799014738074454,NB
466,0.54,0.5,0.7012987012987013,0.0,1.0,1.0,1.0,0.5289110326645516,0.0,FRFC05
467,1.0,1.0,1.0,1.0,0.960588051298092,0.7666480255641239,0.5843736843015847,0.519705974350954,0.003136646421392303,Dataset
